Feature,DemographicParityRatio,ConditionalDemographicDisparity,EqualOpportunityDifference,AverageOddsDifference,PredictiveParity,fs,iteration,participant_id
WEEKDAY_APPR_PROCESS_START,0.917617947118466,0.00035531573003219836,0.041383098204277546,0.04706501709272923,0.020686700356478793,0.5,0,
ORGANIZATION_TYPE,0.0,0.005445631170827287,1.0,1.0,0.25,0.5,0,
CNT_CHILDREN,0.5413139862958485,-0.004516130021742059,0.6834928661730179,0.4309072722473481,0.8320325381994064,0.5,295,
AMT_INCOME_TOTAL,0.7238071575977522,0.014437789420221312,0.18576760740758103,0.19887151137689144,0.04201478975460893,0.5,295,
AMT_CREDIT,0.6606705569738969,0.019748416636017677,0.22596729805132687,0.27560271469522,0.029783362313134942,0.5,295,
AMT_ANNUITY,0.7682250015097314,0.02307330528638662,0.15474733377614913,0.18159995554828334,0.044765896993788745,0.5,295,
AMT_GOODS_PRICE,0.6195369602541958,0.07971540771904014,0.26544016926287994,0.3558400586263627,0.03554925925917218,0.5,295,
REGION_POPULATION_RELATIVE,0.7846891303909609,0.006642656653831629,0.13480747030550366,0.1455530731293886,0.0395177691961387,0.5,295,
AGE,0.4556046689028914,-0.0016790692717050817,0.3954957066361321,0.43082824708344747,0.08650793650793653,0.5,295,
YEARS_EMPLOYED,0.560640082909737,0.1363493166527808,0.3593788054612398,0.3948103275122095,0.0938418577307466,0.5,295,
YEARS_REGISTRATION,0.71968874530062,0.02795324446379292,0.17900893274566088,0.2234805238605635,0.027018471951710477,0.5,295,
YEARS_ID_PUBLISH,0.699864395993042,-0.01930782367202337,0.18751097677674233,0.1976106606253714,0.02900246339461643,0.5,295,
FLAG_MOBIL,0.6146538217940598,5.42263195951044e-05,0.3170481874053621,,0.16833884700905688,0.5,295,
FLAG_EMP_PHONE,0.7469498447638727,0.07571791520614882,0.15120183011225607,0.2190832609655353,0.010412364478000868,0.5,295,
FLAG_WORK_PHONE,0.8557471556379525,-0.03713085369301477,0.07251660774399327,0.07797840374965387,0.028592008717426065,0.5,295,
FLAG_CONT_MOBILE,0.7571834271554164,0.0014616524805661103,0.15064917681702583,0.2334924094380276,0.017758203751622847,0.5,295,
FLAG_PHONE,0.8593623898970713,0.036522660869630456,0.08267801233059968,0.09219952401551265,0.009508935252835582,0.5,295,
FLAG_EMAIL,0.9208604780753161,0.011002905323415598,0.05263607039513596,0.046430154604963664,0.005360211704469209,0.5,295,
CNT_FAM_MEMBERS,0.8757956813983978,-0.020510445848876777,0.041980272690624654,0.06864829778016893,0.035257572351580446,0.5,295,
REGION_RATING_CLIENT,0.5236838191117206,-0.003407372006094776,0.34295539798416863,0.39562049055287285,0.0703751203149301,0.5,295,
REGION_RATING_CLIENT_W_CITY,0.49895001069441025,-0.00511312159264628,0.36518199977230625,0.40759828601568376,0.0779401134429063,0.5,295,
HOUR_APPR_PROCESS_START,0.7737976236676741,0.0027647936135025827,0.15099032818675462,0.14100703278828144,0.022438585501648567,0.5,295,
REG_REGION_NOT_LIVE_REGION,0.8821016356808988,-0.004829108164638863,0.08886924061335832,0.04446048326747093,0.047175849487351984,0.5,295,
REG_REGION_NOT_WORK_REGION,0.925822457107108,-0.00873954150372664,0.05805034953892729,0.03046602077078553,0.024835531628130902,0.5,295,
LIVE_REGION_NOT_WORK_REGION,0.966084592016655,-0.00328864931809133,0.03150917094991912,0.019054409846206877,0.005584663015003599,0.5,295,
REG_CITY_NOT_LIVE_CITY,0.5714082472318855,-0.07460120324153645,0.2643646836123653,0.23425882598515366,0.061408712990262626,0.5,295,
REG_CITY_NOT_WORK_CITY,0.6949775385992544,-0.08090283973459231,0.1861905491735465,0.1777266192538932,0.038182390778606745,0.5,295,
LIVE_CITY_NOT_WORK_CITY,0.7904100378941266,-0.053858586081108474,0.123458566822091,0.11591780446319519,0.028071943404367472,0.5,295,
OBS_30_CNT_SOCIAL_CIRCLE,0.9009617000022703,-0.021433682431502617,0.06584455043776205,0.052836409380893096,0.009835227428010684,0.5,295,
DEF_30_CNT_SOCIAL_CIRCLE,0.6318377484105352,-0.019519604853297713,0.22160168081556325,0.19313847803004947,0.05530735412525034,0.5,295,
OBS_60_CNT_SOCIAL_CIRCLE,0.9030982193608519,-0.022020027021144056,0.06376790766801455,0.053851251225427,0.01005681705432282,0.5,295,
DEF_60_CNT_SOCIAL_CIRCLE,0.6798207797859083,-0.05570001776390026,0.203912465070673,0.17561059502845197,0.03195509826709553,0.5,295,
YEARS_LAST_PHONE_CHANGE,0.6462489684379624,0.07454165265570308,0.2398793341476032,0.2860176542215414,0.04375203993583843,0.5,295,
AMT_REQ_CREDIT_BUREAU_HOUR,0.5166666666666666,-0.07649631841916293,0.38567493112947665,0.2471652740361932,0.37,0.5,295,
AMT_REQ_CREDIT_BUREAU_DAY,0.46577189286789045,-0.07753216869700537,0.3741178067318132,0.2857431138922224,0.16992677299628856,0.5,295,
AMT_REQ_CREDIT_BUREAU_WEEK,0.8715083798882681,-0.0714797722342733,0.09456193353474329,0.1852182138431519,0.05363628859171199,0.5,295,
AMT_REQ_CREDIT_BUREAU_MON,0.8263033986692965,-0.031762362260969214,0.13488883319609035,0.13446274685638585,0.02351695396978526,0.5,295,
AMT_REQ_CREDIT_BUREAU_QRT,0.8647112206816561,-0.02435854648762656,0.08319868754865678,0.09710853940231451,0.04889505209198297,0.5,295,
AMT_REQ_CREDIT_BUREAU_YEAR,0.8350662461432711,-0.06174834425437904,0.10275143997702785,0.09251837647846697,0.02825924153415671,0.5,295,
NAME_CONTRACT_TYPE,0.787170722043769,0.04543724214197603,0.13276923767419946,0.14894275837198345,0.04734332387090068,0.5,295,
CODE_GENDER,0.7792137746649618,-0.037268922131567926,0.12603604417943803,0.13728461111920695,0.01880920459886004,0.5,295,
FLAG_OWN_CAR,0.7353804583148776,0.048467671252755314,0.16920774228803614,0.18366159454284203,0.028557446854601376,0.5,295,
FLAG_OWN_REALTY,0.97314915686862,-0.005775123484126301,0.011921428989751126,0.016363754145884896,0.0020028096366343506,0.5,295,
NAME_TYPE_SUITE,0.7002722048593608,0.019391383269908725,0.330378726833199,0.3913798396070757,0.16269113149847092,0.5,295,
NAME_INCOME_TYPE,0.0,0.07673820748485692,0.39644405897658286,0.5313661838583255,0.17868523545379444,0.5,295,
NAME_EDUCATION_TYPE,0.38584944467297405,0.09490375582643418,0.480845847379712,0.6469269887305064,0.13994439295644123,0.5,295,
NAME_FAMILY_STATUS,0.6445363774402564,-0.04407907972988863,0.2278504484820607,0.2856412951506496,0.03755819311474351,0.5,295,
NAME_HOUSING_TYPE,0.579193775568732,-0.05740893108857683,0.262574496855046,0.3328023999426745,0.10027100271002709,0.5,295,
OCCUPATION_TYPE,0.2949736259163617,-0.003258501564974609,0.5819168173598553,0.6374647087944751,0.2405391271275079,0.5,295,
WEEKDAY_APPR_PROCESS_START,0.9432079965746704,-1.9295698884378965e-05,0.01986473824668744,0.0328794741016987,0.019217547272265545,0.5,295,
ORGANIZATION_TYPE,0.4,0.0049518082899869115,0.4853556485355649,0.6176778242677825,0.25409836065573765,0.5,295,
