Feature,DemographicParityRatio,ConditionalDemographicDisparity,EqualOpportunityDifference,AverageOddsDifference,PredictiveParity,fs,iteration,participant_id
WEEKDAY_APPR_PROCESS_START,0.917617947118466,0.00035531573003219836,0.041383098204277546,0.04706501709272923,0.020686700356478793,0.5,0,
ORGANIZATION_TYPE,0.0,0.005445631170827287,1.0,1.0,0.25,0.5,0,
CNT_CHILDREN,0.2716873563218391,-0.00516988483501148,0.6809644211666968,0.42114590347331865,0.8321103448275862,0.5,890,
AMT_INCOME_TOTAL,0.7154424639177422,0.014718457374071969,0.1940875872343082,0.2066191641475808,0.04059367189157759,0.5,890,
AMT_CREDIT,0.6683093650018346,0.019321420074783525,0.21537582408679745,0.2689935775566379,0.03141684232248931,0.5,890,
AMT_ANNUITY,0.738987864744765,0.025633934497560622,0.17253425459768135,0.20178707938388968,0.04285026318924634,0.5,890,
AMT_GOODS_PRICE,0.629559613023351,0.0768124201752858,0.2524108377312122,0.3351731691046598,0.03658621960206332,0.5,890,
REGION_POPULATION_RELATIVE,0.7898839832177004,0.006282698109484901,0.1366618653471079,0.14260732586042896,0.04400598225640584,0.5,890,
AGE,0.4430581821948137,-0.0011332570748505552,0.41581859616934175,0.438528658215926,0.09026007885910547,0.5,890,
YEARS_EMPLOYED,0.5371151023430535,0.14901940394941537,0.3748640615984923,0.48501619870889884,0.07605976094288447,0.5,890,
YEARS_REGISTRATION,0.6922950217300406,0.03018905492029571,0.20646080431154135,0.2568230340549563,0.029854457246816235,0.5,890,
YEARS_ID_PUBLISH,0.6870250607655645,-0.020137983381675426,0.20177570533395917,0.2035696341483136,0.03280972756563094,0.5,890,
FLAG_MOBIL,0.6121537384579486,5.444777203009267e-05,0.31967578159793353,,0.1681550860379002,0.5,890,
FLAG_EMP_PHONE,0.7238249006634669,0.08419260949160247,0.17174484750443508,0.24530560115533517,0.0067201296039339775,0.5,890,
FLAG_WORK_PHONE,0.845131848301927,-0.039696705880490166,0.07634050586920638,0.08668237938330078,0.023699023403569663,0.5,890,
FLAG_CONT_MOBILE,0.7909681086993525,0.0011968926072257107,0.10557329611003818,0.21201632201790252,0.02703638038345013,0.5,890,
FLAG_PHONE,0.8482346607483392,0.03951376059003139,0.08897606772549049,0.10245139445370297,0.0063519170007168,0.5,890,
FLAG_EMAIL,0.9310192513928977,0.009431383908397732,0.043725200850775026,0.04065496274844513,0.004455253106779189,0.5,890,
CNT_FAM_MEMBERS,0.8518377776856285,-0.02239465968634171,0.04969140271398942,0.08811094967577499,0.02796777840587894,0.5,890,
REGION_RATING_CLIENT,0.5231443981057583,0.002668875084809724,0.35719274995422,0.39436655324025666,0.08451899685541908,0.5,890,
REGION_RATING_CLIENT_W_CITY,0.4964240540336158,0.0013478744114016688,0.38029689887981566,0.41316075461654167,0.08977706830739152,0.5,890,
HOUR_APPR_PROCESS_START,0.7712037779839328,0.0033283012921424614,0.15954430841117562,0.14683833318420064,0.028636808052500684,0.5,890,
REG_REGION_NOT_LIVE_REGION,0.932407341566127,-0.0027484486681656154,0.04053160166381009,0.026438427474203052,0.02949325842784145,0.5,890,
REG_REGION_NOT_WORK_REGION,0.9758072527230599,-0.002824414235005153,0.018604234300623412,0.014359949271924383,0.018223331418174893,0.5,890,
LIVE_REGION_NOT_WORK_REGION,0.9898842593204698,0.0009826713455404884,0.0016133957649799857,0.013470397713164967,0.005508759925815232,0.5,890,
REG_CITY_NOT_LIVE_CITY,0.5608950036605899,-0.07600907731159215,0.2589043483811726,0.2453183351584805,0.039060616226035405,0.5,890,
REG_CITY_NOT_WORK_CITY,0.6857312853633187,-0.08301843914014513,0.1874596583287712,0.1869037700453125,0.030173676723753706,0.5,890,
LIVE_CITY_NOT_WORK_CITY,0.786280863788947,-0.05460946286277489,0.1211964836717232,0.1215219568143451,0.02137601416864776,0.5,890,
OBS_30_CNT_SOCIAL_CIRCLE,0.9272680668327984,-0.013924460169649506,0.04482356991044123,0.039008202236569395,0.007296525067705839,0.5,890,
DEF_30_CNT_SOCIAL_CIRCLE,0.6345382094800074,-0.018932391650894168,0.2038850045511768,0.1974417053585867,0.03069996627078686,0.5,890,
OBS_60_CNT_SOCIAL_CIRCLE,0.9291586823441285,-0.014229709209154812,0.04299548233721617,0.03802478596461936,0.007632969258690725,0.5,890,
DEF_60_CNT_SOCIAL_CIRCLE,0.719673999111609,-0.04775262433957397,0.16524532993767216,0.15711034167160823,0.01946015904170173,0.5,890,
YEARS_LAST_PHONE_CHANGE,0.6489931897138369,0.07390925837244909,0.2328933870677895,0.28424636007535864,0.04091311361927308,0.5,890,
AMT_REQ_CREDIT_BUREAU_HOUR,0.5166666666666666,-0.07350566347543695,0.052341597796143335,0.24602780247298228,0.1638708896021317,0.5,890,
AMT_REQ_CREDIT_BUREAU_DAY,0.6241471086377934,-0.07562179008613977,0.11184811872631795,0.2759956273527491,0.17142857142857137,0.5,890,
AMT_REQ_CREDIT_BUREAU_WEEK,0.8783330740510268,-0.06953123120189361,0.10382599580712792,0.08426593908003455,0.19291587602783056,0.5,890,
AMT_REQ_CREDIT_BUREAU_MON,0.8244186404420025,-0.031159832338665025,0.12436217822491136,0.15120263327123054,0.0425819802610633,0.5,890,
AMT_REQ_CREDIT_BUREAU_QRT,0.8629468092882727,-0.028941845663853695,0.09147681721498913,0.0799520351537345,0.04242387688997695,0.5,890,
AMT_REQ_CREDIT_BUREAU_YEAR,0.8796796590802236,-0.05921200832737513,0.07086205623777342,0.06414293303528842,0.03066585251318177,0.5,890,
NAME_CONTRACT_TYPE,0.7758023836827208,0.04817524428348998,0.14273692242095104,0.1597804884597121,0.04625883114619567,0.5,890,
CODE_GENDER,0.7579458052435304,-0.04094883537373993,0.1457514474443079,0.14826308117035242,0.022247252987118826,0.5,890,
FLAG_OWN_CAR,0.744403021126604,0.04620073041318286,0.16055568779974871,0.17491566006338144,0.02926548057134737,0.5,890,
FLAG_OWN_REALTY,0.969770978288917,-0.006466553525373319,0.017403595900439273,0.01509875986395709,0.005920343620910762,0.5,890,
NAME_TYPE_SUITE,0.6606634106634106,0.014327852115264592,0.3755036261079774,0.3187041940063697,0.09531590413943347,0.5,890,
NAME_INCOME_TYPE,0.0,0.07917903207777259,0.40398959236773635,0.5481922990215526,0.1807343824511206,0.5,890,
NAME_EDUCATION_TYPE,0.3899286987522282,0.09024603432450717,0.4646973958118842,0.626657640995373,0.13405797101449268,0.5,890,
NAME_FAMILY_STATUS,0.6447823056246489,-0.04181226820899621,0.22288552207911683,0.2911628036628269,0.04245849985037853,0.5,890,
NAME_HOUSING_TYPE,0.5347351534076259,-0.0565492681785375,0.27478005865102634,0.2818344737699576,0.0856990537118486,0.5,890,
OCCUPATION_TYPE,0.24867092620592107,-0.006121347221755855,0.6536467751657625,0.5990033860778772,0.2859381997313032,0.5,890,
WEEKDAY_APPR_PROCESS_START,0.9277735453740589,-5.159594282843531e-05,0.03350800965294465,0.0460424729972235,0.018494180779524805,0.5,890,
ORGANIZATION_TYPE,0.0,0.005162463242281082,0.9166666666666666,0.9583333333333333,0.2727272727272727,0.5,890,
