serial number,timestamp,ID,App ID,Pattern,Function,Attribute,Value,Lower bound,Upper bound
1,2022-12-20 14:36:42.481326,611e7d1295185bf6f56fd951,,,Login,,,,
2,2022-12-20 14:45:46.434204,611e7d1295185bf6f56fd951,106647,None,select_applications,None,106647,None,None
3,2022-12-20 14:46:12.505710,611e7d1295185bf6f56fd951,106647,None,select_applications,None,106647,None,None
4,2022-12-20 14:46:35.792606,611e7d1295185bf6f56fd951,106647,None,select_reject_application,fair,[],0,0
5,2022-12-20 14:46:35.796546,611e7d1295185bf6f56fd951,106647,None,select_applications,None,106647,None,None
6,2022-12-20 14:46:36.802653,611e7d1295185bf6f56fd951,106647,None,select_applications,None,106647,None,None
7,2022-12-20 14:46:46.697198,611e7d1295185bf6f56fd951,106401,None,select_applications,None,106401,None,None
8,2022-12-20 14:47:07.915038,611e7d1295185bf6f56fd951,106401,None,select_applications,None,106401,None,None
9,2022-12-20 14:47:14.380364,611e7d1295185bf6f56fd951,106401,None,select_applications,None,106401,None,None
10,2022-12-20 14:48:00.066926,611e7d1295185bf6f56fd951,106401,None,select_applications,None,106401,None,None
11,2022-12-20 14:48:01.073884,611e7d1295185bf6f56fd951,106401,None,select_applications,None,106401,None,None
12,2022-12-20 14:48:08.055418,611e7d1295185bf6f56fd951,106401,None,select_applications,None,106401,None,None
13,2022-12-20 14:48:08.434892,611e7d1295185bf6f56fd951,106401,None,select_reject_application,unfair,"[{'attribute': '106401_Gender', 'value': '0.037'}]",0,0
14,2022-12-20 14:48:12.518460,611e7d1295185bf6f56fd951,106401,None,select_applications,None,106401,None,None
15,2022-12-20 14:48:31.966073,611e7d1295185bf6f56fd951,106488,None,select_applications,None,106488,None,None
16,2022-12-20 14:48:49.987589,611e7d1295185bf6f56fd951,106488,None,select_applications,None,106488,None,None
17,2022-12-20 14:48:51.904236,611e7d1295185bf6f56fd951,106488,None,select_applications,None,106488,None,None
18,2022-12-20 14:48:55.829462,611e7d1295185bf6f56fd951,106488,None,select_applications,None,106488,None,None
19,2022-12-20 14:49:05.140326,611e7d1295185bf6f56fd951,106488,None,select_applications,None,106488,None,None
20,2022-12-20 14:49:26.864773,611e7d1295185bf6f56fd951,106488,None,select_applications,None,106488,None,None
21,2022-12-20 14:50:06.625661,611e7d1295185bf6f56fd951,106488,None,select_applications,None,106488,None,None
22,2022-12-20 14:50:30.867377,611e7d1295185bf6f56fd951,106488,None,select_applications,None,106488,None,None
23,2022-12-20 14:50:36.086616,611e7d1295185bf6f56fd951,106488,None,select_applications,None,106488,None,None
24,2022-12-20 14:50:36.471709,611e7d1295185bf6f56fd951,106488,None,select_reject_application,fair,"[{'attribute': '106488_Owns Property', 'value': '0.041'}, {'attribute': '106401_Gender', 'value': '0.037'}, {'attribute': '106488_Occupation Type', 'value': '0.043'}, {'attribute': '106488_Years in current employment', 'value': '0.04'}]",0,0
25,2022-12-20 14:50:43.332597,611e7d1295185bf6f56fd951,106488,None,select_applications,None,106488,None,None
26,2022-12-20 14:50:58.079230,611e7d1295185bf6f56fd951,101367,None,select_applications,None,101367,None,None
27,2022-12-20 14:51:58.150113,611e7d1295185bf6f56fd951,101367,None,select_applications,None,101367,None,None
28,2022-12-20 14:52:00.643641,611e7d1295185bf6f56fd951,101367,None,select_applications,None,101367,None,None
29,2022-12-20 14:52:32.342444,611e7d1295185bf6f56fd951,101367,None,select_applications,None,101367,None,None
30,2022-12-20 14:53:09.521659,611e7d1295185bf6f56fd951,101367,None,select_applications,None,101367,None,None
31,2022-12-20 14:53:12.565670,611e7d1295185bf6f56fd951,101367,None,select_applications,None,101367,None,None
32,2022-12-20 14:53:41.436022,611e7d1295185bf6f56fd951,101367,None,select_applications,None,101367,None,None
33,2022-12-20 14:53:46.571435,611e7d1295185bf6f56fd951,101367,None,select_applications,None,101367,None,None
34,2022-12-20 14:54:02.509551,611e7d1295185bf6f56fd951,101367,None,select_applications,None,101367,None,None
